episode,episode_reward,average_rate_e2e,average_rate_HR,average_rate_RL,average_snr_HR,average_snr_RL,outage_count,constraint_violation_count,trajectory_length,actor_loss,critic_loss,q1_mean,q2_mean,replay_buffer_size,exploration_noise,algorithm,training_seed,rate_bps,rate_mbps,source_file,source_stage,git_commit,source_code_hash
164,355.63769040805556,3866455.974677953,7732911.949355906,12915906.154424105,601.9490301093749,12244.94018491319,0,17,100,-10.412528038024902,3.570308208465576,7.703497409820557,7.7059431076049805,16400,,SAC,0,3866455.97468,3.86645597468,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
165,377.83795754351735,4033906.093156242,8067812.186312484,12711517.07058017,623.4492567411638,9762.448522371022,0,13,100,-10.695982933044434,3.1172056198120117,8.089864730834961,8.081282615661621,16500,,SAC,0,4033906.09316,4.03390609316,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
166,289.73241411208085,3121196.250687204,6242392.501374408,12644531.877077272,267.8298986839249,8663.626820105705,0,4,100,-10.796562194824219,3.0334091186523438,8.380692481994629,8.41748332977295,16600,,SAC,0,3121196.25069,3.12119625069,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
167,292.7626328099421,3234684.8787574326,6469369.757514865,14705955.82308941,171.9625689192938,30123.048763695162,0,10,100,-10.51663589477539,1.6885416507720947,8.121455192565918,8.160513877868652,16700,,SAC,0,3234684.87876,3.23468487876,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
168,335.6545740238275,3700395.2792218374,7400790.558443675,13901708.696182676,377.54352492785415,24611.11165520856,0,18,100,-10.46788501739502,4.054107189178467,8.100802421569824,8.10220718383789,16800,,SAC,0,3700395.27922,3.70039527922,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
169,265.4742565959642,3015172.4721180135,6030344.944236027,14493892.268841257,187.80623086542107,30309.836054171785,0,14,100,-10.297916412353516,4.667046070098877,7.5815277099609375,7.54191780090332,16900,,SAC,0,3015172.47212,3.01517247212,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
170,316.03434165593364,3536899.111378484,7073798.222756968,11549979.29680001,523.3235420132892,6704.012964940047,0,24,100,-10.425607681274414,2.6122524738311768,7.9318647384643555,7.931621074676514,17000,,SAC,0,3536899.11138,3.53689911138,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
171,336.59583848687396,3793314.6995077813,7586629.399015563,13169906.287484802,450.34028486492804,15250.248682745665,0,28,100,-10.333287239074707,3.5356087684631348,7.7172040939331055,7.685713768005371,17100,,SAC,0,3793314.69951,3.79331469951,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
172,345.53989619299347,3732783.8159116926,7465567.631823385,13004968.318997063,399.11374375937703,12289.349311564616,0,13,100,-10.645218849182129,2.5295817852020264,7.995099067687988,7.967442989349365,17200,,SAC,0,3732783.81591,3.73278381591,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
173,300.439367194253,3177762.4888107944,6355524.977621589,12370229.739032123,207.8859408356988,7134.056414702896,0,0,100,-10.857598304748535,2.7037084102630615,8.188497543334961,8.172345161437988,17300,,SAC,0,3177762.48881,3.17776248881,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
174,340.97036052737866,3764366.0584160495,7528732.116832099,12210970.088750625,627.0572987812961,8652.28577149306,0,22,100,-10.71507740020752,2.5052943229675293,8.284743309020996,8.314375877380371,17400,,SAC,0,3764366.05842,3.76436605842,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
175,361.53398812088386,4042033.6337776864,8094176.003986669,11203289.185916457,734.2327472458096,4301.489139234877,0,33,100,-11.04781436920166,2.016174793243408,8.549787521362305,8.569730758666992,17500,,SAC,0,4042033.63378,4.04203363378,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
176,336.6657205618027,3798763.4000426084,7597526.800085217,13499792.995874003,383.3394535126947,16215.010395927437,0,28,100,-10.71026611328125,3.021780490875244,7.972991943359375,8.011140823364258,17600,,SAC,0,3798763.40004,3.79876340004,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
177,303.9180678122587,3316330.227963065,6632660.45592613,13635747.402330704,271.14137567072777,15843.646654021626,0,9,100,-10.815109252929688,3.6098501682281494,8.337376594543457,8.367179870605469,17700,,SAC,0,3316330.22796,3.31633022796,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
178,358.2998235571651,3976637.599879491,7953837.951118959,11857794.12509112,619.4658766351877,5854.07015284737,0,28,100,-10.705591201782227,3.9807353019714355,8.347211837768555,8.322663307189941,17800,,SAC,0,3976637.59988,3.97663759988,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
179,297.60757857148667,3238116.9370325464,6476233.874065093,13640766.630982881,213.60543290410652,15314.44914142573,0,7,100,-10.775115966796875,1.9436681270599365,8.393902778625488,8.375455856323242,17900,,SAC,0,3238116.93703,3.23811693703,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
180,285.16196017614595,3123381.553758496,6247488.477184565,12704151.541919656,239.20034261024287,12558.142420680373,0,9,100,-10.598973274230957,4.407675743103027,8.230141639709473,8.213272094726562,18000,,SAC,0,3123381.55376,3.12338155376,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
181,283.99870840007725,3068648.0001750384,6137296.000350077,13924742.397625355,194.7767050810579,18805.410740537096,0,2,100,-10.686931610107422,4.171553611755371,8.306927680969238,8.314689636230469,18100,,SAC,0,3068648.00018,3.06864800018,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
182,374.641513485463,4152445.919635839,8330886.660877538,12286142.238648525,691.4689104028095,17120.4566839528,0,30,100,-10.462088584899902,3.7973973751068115,8.08033561706543,8.065771102905273,18200,,SAC,0,4152445.91964,4.15244591964,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
183,318.9809233921274,3531254.943763692,7154601.737686099,11900133.51038352,509.88935788214883,10136.55173188945,0,20,100,-10.754005432128906,2.8365232944488525,8.242883682250977,8.254888534545898,18300,,SAC,0,3531254.94376,3.53125494376,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
184,353.6018693161043,3880564.778202968,7761330.221670751,12212787.098682577,614.2239008210138,10366.81481851181,0,22,100,-10.811410903930664,2.0949814319610596,8.297338485717773,8.33797836303711,18400,,SAC,0,3880564.7782,3.8805647782,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
185,354.58814425418615,3875174.7521859678,7754796.461730149,12441334.05692559,662.4401497916604,12690.907754683842,0,20,100,-10.893787384033203,1.8896284103393555,8.522038459777832,8.569310188293457,18500,,SAC,0,3875174.75219,3.87517475219,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
186,347.35987631283757,3794800.928864035,7589601.85772807,12140022.495410597,601.7501232825937,6526.680676980386,0,19,100,-10.922088623046875,2.9783549308776855,8.093811988830566,8.121045112609863,18600,,SAC,0,3794800.92886,3.79480092886,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
187,339.2464327260915,3701283.016262619,7402566.032525238,12875491.594950968,454.27724941823874,10613.141274430001,0,16,100,-10.989252090454102,1.8510934114456177,8.32511043548584,8.328458786010742,18700,,SAC,0,3701283.01626,3.70128301626,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
188,256.02279418315516,2771559.920019022,5543119.840038044,13040902.507564154,64.8196233781705,10003.556011914145,0,0,100,-11.460439682006836,1.80075204372406,8.916877746582031,8.907459259033203,18800,,SAC,0,2771559.92002,2.77155992002,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
189,333.8394935727535,3674905.1011561956,7351748.455014544,12683577.989253255,567.6529325062749,13373.0469118033,0,19,100,-11.379935264587402,2.409714698791504,8.981485366821289,8.975005149841309,18900,,SAC,0,3674905.10116,3.67490510116,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
190,250.11093799817485,2745674.7176533104,5491349.435306621,15058551.904108584,91.27083978521428,37104.67545315731,0,0,100,-11.317572593688965,2.0092742443084717,8.786229133605957,8.74987506866455,19000,,SAC,0,2745674.71765,2.74567471765,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
191,340.3794426540461,3744176.8054418378,7488353.6108836755,11398046.786619086,514.1901837587914,3348.6282772007567,0,22,100,-11.303221702575684,3.4817731380462646,9.04517936706543,9.035398483276367,19100,,SAC,0,3744176.80544,3.74417680544,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
192,282.5763270546525,3153444.7677036184,6306889.535407237,12456738.772890324,205.2723027228844,7170.642631768439,0,15,100,-11.252396583557129,2.5858001708984375,8.976115226745605,8.96224308013916,19200,,SAC,0,3153444.7677,3.1534447677,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
193,331.12022271535716,3783527.338008217,8497566.563895214,9842579.423291115,767.6190528165265,3361.218073659674,0,37,100,-11.023633003234863,2.779695510864258,8.48914623260498,8.491812705993652,19300,,SAC,0,3783527.33801,3.78352733801,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
194,306.3703797482916,3419964.1888867146,6839928.377773429,13290299.949810991,358.0131203963384,12417.679036195172,0,18,100,-10.930197715759277,2.575963258743286,8.764699935913086,8.764893531799316,19400,,SAC,0,3419964.18889,3.41996418889,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
195,339.46466298909246,3571403.2319650976,7142806.463930195,13546014.05248296,253.9080812010672,13774.905990067202,0,1,100,-10.958739280700684,2.722144603729248,8.466552734375,8.48190689086914,19500,,SAC,0,3571403.23197,3.57140323197,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
196,249.74783550268234,2717161.147574169,5434322.295148338,13299874.782619704,60.97114112323042,12582.744071166231,0,0,100,-10.981983184814453,3.9885988235473633,8.507527351379395,8.537492752075195,19600,,SAC,0,2717161.14757,2.71716114757,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
197,331.1951611810961,3707795.1915628426,7746691.010233208,11447541.50000264,619.4263549826037,7069.5860444613445,0,27,100,-11.186922073364258,4.708709716796875,8.693000793457031,8.69444465637207,19700,,SAC,0,3707795.19156,3.70779519156,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
198,349.69231627810245,3780095.7293709815,8028775.292539702,10311901.076684827,649.0635208912371,2945.5804851026646,0,18,100,-11.331945419311523,3.6805214881896973,8.729597091674805,8.736366271972656,19800,,SAC,0,3780095.72937,3.78009572937,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
199,246.6449982770618,2680963.4625974945,5361926.925194989,12736623.463952338,67.28565442012919,8105.750810980685,0,0,100,-11.192717552185059,3.8478195667266846,8.805057525634766,8.815465927124023,19900,,SAC,0,2680963.4626,2.6809634626,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
200,291.9789685258005,3180760.6266687084,6361521.253337417,13470407.356999168,153.77860994145857,14123.22759666196,0,7,100,-11.409008026123047,2.6362295150756836,8.857726097106934,8.850606918334961,20000,,SAC,0,3180760.62667,3.18076062667,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
201,317.60307273068327,3403224.964241288,6806449.928482576,12867807.802245893,324.6514549945978,12348.969116592425,0,6,100,-11.22260570526123,2.8014893531799316,8.870939254760742,8.848608016967773,20100,,SAC,0,3403224.96424,3.40322496424,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
202,329.2363714344943,3473244.3768994506,7338953.652250655,10541911.74117206,466.33423141191093,8765.513367517791,0,6,100,-11.41633415222168,3.384455680847168,9.006484985351562,8.987017631530762,20200,,SAC,0,3473244.3769,3.4732443769,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
203,225.19868238537865,2485233.4789887965,5003378.341237819,13117562.742557786,64.60760066589701,13896.15980658958,0,0,100,-11.392313003540039,3.3854269981384277,8.940292358398438,8.936491012573242,20300,,SAC,0,2485233.47899,2.48523347899,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
204,350.4360062516346,3710458.743325845,7420917.48665169,13387496.364988165,335.2358279367703,13446.369135233972,0,5,100,-11.493868827819824,1.9764320850372314,9.027055740356445,9.013081550598145,20400,,SAC,0,3710458.74333,3.71045874333,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
205,305.53159381744814,3361877.175241704,6737434.954645712,12770172.18173152,354.14069089299517,14161.259347233337,0,14,100,-11.48788070678711,1.8052725791931152,8.96341609954834,8.956768989562988,20500,,SAC,0,3361877.17524,3.36187717524,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
206,301.2492336518767,3277672.546910894,6555345.093821788,14143447.067115607,192.1767308249803,21323.102622439692,0,7,100,-11.65113639831543,2.0194854736328125,9.239477157592773,9.250391960144043,20600,,SAC,0,3277672.54691,3.27767254691,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
207,234.62082054542847,2569611.0669918098,5139222.1339836195,13091505.929436693,62.577414257196196,19467.77438255962,0,0,100,-11.581639289855957,2.9141123294830322,9.008183479309082,9.05440902709961,20700,,SAC,0,2569611.06699,2.56961106699,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
208,289.57708626238224,3146461.2098782696,6311004.052369108,11839215.251662206,260.13394497543516,11854.776148169844,0,9,100,-11.670185089111328,3.773261070251465,9.111790657043457,9.121516227722168,20800,,SAC,0,3146461.20988,3.14646120988,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
209,337.9101347051464,3569578.4598954194,7139156.919790839,11965943.336719658,405.0910011605748,5487.3765585314795,0,5,100,-11.570569038391113,4.070775032043457,9.12316608428955,9.130370140075684,20900,,SAC,0,3569578.4599,3.5695784599,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
210,275.90127317910463,3022413.2283193986,6044826.456638797,14872080.318651436,152.61852976553163,38949.062346850464,0,4,100,-11.486159324645996,3.1999597549438477,8.900023460388184,8.911794662475586,21000,,SAC,0,3022413.22832,3.02241322832,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
211,348.6584287763328,3783147.391848408,7566294.783696816,13678788.434383782,408.1634104610541,19702.331549747767,0,14,100,-11.672165870666504,1.921164631843567,9.20595932006836,9.196929931640625,21100,,SAC,0,3783147.39185,3.78314739185,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
212,357.92588372490496,3786961.296804631,7573922.593609262,12517355.11104172,491.61518655668,7843.720727286902,0,7,100,-11.798669815063477,3.8243396282196045,9.196048736572266,9.170706748962402,21200,,SAC,0,3786961.2968,3.7869612968,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
213,368.56023593103225,4085217.1917713247,8195047.419918089,10621306.703082023,743.3378931410099,3033.0116182272172,0,32,100,-11.723109245300293,2.529120445251465,8.980520248413086,8.969023704528809,21300,,SAC,0,4085217.19177,4.08521719177,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
214,327.1473998764707,3565037.145089822,7674292.5448313365,10215739.993199658,604.2625741868035,4076.2664333499793,0,18,100,-11.753412246704102,3.069270133972168,9.376773834228516,9.36461353302002,21400,,SAC,0,3565037.14509,3.56503714509,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
215,348.30262800906144,3899744.3087245794,7799488.617449159,13612152.118249495,529.7055220896466,26141.60943778332,0,27,100,-11.911188125610352,3.618058204650879,9.74413013458252,9.754987716674805,21500,,SAC,0,3899744.30872,3.89974430872,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
216,370.73752094829314,4092048.5241323453,8184097.048264691,12230292.104300778,729.4167327569376,6778.399779749277,0,27,100,-11.851615905761719,2.256596088409424,9.587651252746582,9.603878021240234,21600,,SAC,0,4092048.52413,4.09204852413,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
217,367.42566516032633,3855993.887121957,7787726.018123788,10935056.012842786,549.7916798309057,4022.928190064803,0,8,100,-11.586606979370117,3.590999126434326,9.393548965454102,9.388056755065918,21700,,SAC,0,3855993.88712,3.85599388712,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
218,295.91453771330333,3227178.0948135112,6456133.019988511,12835292.838686429,247.42368872867712,11704.85347846677,0,9,100,-11.397950172424316,5.645331382751465,9.126300811767578,9.104084014892578,21800,,SAC,0,3227178.09481,3.22717809481,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
219,334.78708745964514,3536543.479754491,7073086.959508982,12737505.622287964,378.9783829783394,9835.289911286804,0,3,100,-11.244958877563477,3.1209874153137207,8.95710277557373,8.935545921325684,21900,,SAC,0,3536543.47975,3.53654347975,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
220,310.1007306182372,3339128.435701803,6678256.871403606,12024050.472853927,305.22261534669076,5155.715946964014,0,8,100,-11.306615829467773,5.579511642456055,8.874770164489746,8.858323097229004,22000,,SAC,0,3339128.4357,3.3391284357,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
221,354.6493740179127,3840688.9112083144,7681377.822416629,13120945.388467178,508.7193382315773,12714.439399407462,0,15,100,-11.458913803100586,5.619365692138672,8.906780242919922,8.87898063659668,22100,,SAC,0,3840688.91121,3.84068891121,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
222,240.7404440436947,2705035.8097745627,5410071.619549125,15034428.378927324,78.10398595544012,36329.14509747173,0,5,100,-11.374258041381836,3.318781852722168,8.844717979431152,8.80224609375,22200,,SAC,0,2705035.80977,2.70503580977,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
223,341.78861197094216,3622867.7786089443,7245735.5572178885,12371797.789986055,378.3288855685155,7428.976087599511,0,6,100,-11.589723587036133,2.613560914993286,8.991065979003906,8.95985221862793,22300,,SAC,0,3622867.77861,3.62286777861,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
224,328.7908302582076,3616755.4913135986,7252947.409028578,11679795.223661216,388.349598372812,6825.761289416829,0,20,100,-11.937505722045898,2.2768654823303223,9.251626014709473,9.223160743713379,22400,,SAC,0,3616755.49131,3.61675549131,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
225,365.86143005200876,4001237.189768483,8005630.731194232,11903011.163400214,694.1147933687861,6140.439800403036,0,23,100,-12.064119338989258,3.0740418434143066,9.395413398742676,9.378451347351074,22500,,SAC,0,4001237.18977,4.00123718977,results/phase4/algorithms/<algorithm>/seed_<seed>/training_log.csv,phase4,221c50db0924c5cd02ad69e0e440bbb39da79d6c,013686511bc9830caa578e6aa7d4ea21962f1c845348e8e7a6db66acce6e9f97
